siniestro_id,poliza_id,anio_ocurrencia,fecha_siniestro,fecha_reporte,tipo_siniestro,monto_siniestro,deducible,monto_neto,monto_pagado,estado_siniestro,monto_reserva,mes_siniestro
7031,70778,2023,2024-04-16,2024-04-29,Colision,12114.7,1817.2,10297.49,10297.49,Pagado,0,4
7032,70785,2023,2024-01-08,2024-01-17,Colision,35923.92,5388.59,30535.33,30535.33,Pagado,0,1
7033,70793,2023,2023-11-08,2023-11-10,Colision,10054.12,1800,8254.12,0,Rechazado,0,11
7034,70794,2023,2023-12-01,2023-12-05,Colision,9167.18,1800,7367.18,7367.18,Pagado,0,12
7035,70805,2023,2024-05-10,2024-05-21,Robo Total,167489,25123.35,142365.65,142365.65,Pagado,0,5
7036,70808,2023,2024-08-05,2024-08-18,Danos,20019.13,3002.87,17016.26,17016.260000000002,Pagado,0,8
7037,70817,2023,2023-10-31,2023-11-15,Robo Parcial,32305.68,4845.85,27459.83,27459.83,Pagado,0,10
7038,70818,2023,2024-07-31,2024-08-06,Robo Total,214345,32151.75,182193.25,182193.25,Pagado,0,7
7039,70834,2023,2024-10-08,2024-10-18,Colision,24193.67,3629.05,20564.62,0,En proceso,19976.71,10
7040,70840,2023,2024-08-18,2024-08-25,Colision,6378.24,1800,4578.24,4578.24,Pagado,0,8
7041,70853,2023,2024-05-15,2024-05-17,Colision,15690.12,2353.52,13336.6,13336.6,Pagado,0,5
7042,70870,2023,2023-10-08,2023-10-23,Robo Total,92678,13901.7,78776.3,78776.3,Pagado,0,10
7043,70876,2023,2024-02-19,2024-02-22,Colision,14526.82,2179.02,12347.79,0,Rechazado,0,2
7044,70878,2023,2024-03-19,2024-04-03,Colision,6570.45,1800,4770.45,4770.45,Pagado,0,3
7045,70881,2023,2024-08-04,2024-08-12,Colision,22298.04,3344.71,18953.34,18953.34,Pagado,0,8
7046,70916,2023,2023-11-17,2023-11-22,Colision,30337.34,4550.6,25786.74,0,En proceso,25522.52,11
7047,70926,2023,2023-08-30,2023-09-01,Danos,20502.92,3075.44,17427.48,17427.48,Pagado,0,8
7048,70929,2023,2024-03-21,2024-04-04,Colision,38587.88,5788.18,32799.7,32799.7,Pagado,0,3
7049,70944,2023,2024-02-10,2024-02-16,Colision,12157.39,1823.61,10333.78,0,En proceso,8373.99,2
7050,70973,2023,2024-07-30,2024-08-07,Robo Parcial,19478.17,2921.73,16556.45,16556.45,Pagado,0,7
7051,70999,2023,2024-06-28,2024-07-07,Colision,35026.55,5253.98,29772.57,0,En proceso,24830.27,6
7052,71017,2023,2023-10-09,2023-10-16,Robo Total,195859,29378.85,166480.15,166480.15,Pagado,0,10
7053,71038,2023,2023-08-12,2023-08-23,Colision,51170.34,7675.55,43494.79,0,En proceso,43422.43,8
7054,71044,2023,2024-01-25,2024-01-30,Danos,7904.14,1800,6104.14,6104.14,Pagado,0,1
7055,71083,2023,2023-11-01,2023-11-16,Colision,29162.06,4374.31,24787.75,24787.75,Pagado,0,11
7056,71099,2023,2024-03-18,2024-03-23,Colision,8408.99,1800,6608.99,6608.99,Pagado,0,3
7057,71105,2023,2024-03-06,2024-03-19,Robo Parcial,16903,2535.45,14367.55,14367.55,Pagado,0,3
7058,71111,2023,2024-02-24,2024-03-04,Colision,1724.45,1800,0,0,Pagado,0,2
7059,71146,2023,2024-08-20,2024-08-20,Colision,25742.32,3861.35,21880.97,21880.97,Pagado,0,8
7060,71171,2023,2023-07-27,2023-07-28,Colision,15976.16,2396.42,13579.73,13579.73,Pagado,0,7
7061,71177,2023,2023-12-09,2023-12-23,Robo Parcial,29418.99,4412.85,25006.14,25006.14,Pagado,0,12
7062,71183,2023,2024-04-16,2024-04-26,Colision,17838.76,2675.81,15162.95,0,En proceso,12883.45,4
7063,71189,2023,2024-06-01,2024-06-15,Colision,32798.37,4919.75,27878.61,27878.61,Pagado,0,6
7064,71192,2023,2024-10-01,2024-10-11,Colision,8383.12,1800,6583.12,6583.120000000001,Pagado,0,10
7065,71197,2023,2023-07-06,2023-07-13,Colision,49515.12,7427.27,42087.85,42087.85,Pagado,0,7
7066,71199,2023,2024-05-20,2024-06-01,Colision,7900.48,1800,6100.48,6100.4800000000005,Pagado,0,5
7067,71204,2023,2023-10-26,2023-10-29,Colision,14977.34,2246.6,12730.74,0,En proceso,11255.66,10
7068,71206,2023,2024-04-02,2024-04-15,Colision,2215.12,1800,415.12,415.12,Pagado,0,4
7069,71212,2023,2023-12-27,2024-01-09,Danos,35754.82,5363.22,30391.6,0,En proceso,28673.5,12
7070,71225,2023,2024-02-19,2024-02-27,Colision,9904.21,1800,8104.21,8104.21,Pagado,0,2
7071,71235,2023,2023-11-02,2023-11-13,Colision,26573.46,3986.02,22587.44,22587.44,Pagado,0,11
7072,71240,2023,2023-09-09,2023-09-20,Colision,35743.66,5361.55,30382.11,30382.11,Pagado,0,9
7073,71246,2023,2024-06-19,2024-07-03,Colision,28565.51,4284.83,24280.69,0,En proceso,25070.3,6
7074,71256,2023,2024-04-11,2024-04-21,Danos,33870.32,5080.55,28789.77,28789.769999999997,Pagado,0,4
7075,71291,2023,2023-12-07,2023-12-15,Colision,27211.74,4081.76,23129.98,23129.98,Pagado,0,12
7076,71293,2023,2024-05-24,2024-06-02,Robo Parcial,47919.28,7187.89,40731.39,40731.39,Pagado,0,5
7077,71294,2023,2023-08-31,2023-09-03,Colision,15454.56,2318.18,13136.38,13136.38,Pagado,0,8
7078,71314,2023,2023-09-08,2023-09-14,Colision,23477.79,3521.67,19956.12,0,En proceso,17475.27,9
7079,71336,2023,2024-06-10,2024-06-16,Colision,6387.84,1800,4587.84,4587.84,Pagado,0,6
7080,71341,2023,2024-04-07,2024-04-08,Colision,2796.26,1800,996.26,0,En proceso,1118.6,4
7081,71376,2023,2024-10-27,2024-10-28,Colision,1036.44,1800,0,0,En proceso,0,10
7082,71390,2023,2024-02-25,2024-03-02,Robo Total,265601.41,39840.21,225761.2,0,Rechazado,0,2
7083,71394,2023,2024-07-08,2024-07-21,Robo Parcial,6501.14,1800,4701.14,4701.14,Pagado,0,7
7084,71394,2023,2023-12-20,2023-12-20,Robo Total,280382,42057.3,238324.7,238324.7,Pagado,0,12
7085,71405,2023,2024-04-13,2024-04-21,Colision,6367.44,1800,4567.44,4567.4400000000005,Pagado,0,4
7086,71411,2023,2024-06-24,2024-06-26,Colision,26601.81,3990.27,22611.54,0,En proceso,18851.22,6
7087,71412,2023,2023-10-22,2023-10-24,Colision,3877.57,1800,2077.57,2077.5699999999997,Pagado,0,10
7088,71416,2023,2024-08-30,2024-09-13,Danos,23251.52,3487.73,19763.79,19763.79,Pagado,0,8
7089,71433,2023,2023-09-15,2023-09-24,Robo Total,219790,32968.5,186821.5,0,En proceso,223456.42,9
7090,71486,2023,2023-09-02,2023-09-10,Colision,35035.49,5255.32,29780.17,29780.17,Pagado,0,9
7091,71488,2023,2024-04-26,2024-05-05,Colision,11615.38,1800,9815.38,9815.380000000001,Pagado,0,4
7092,71491,2023,2023-08-21,2023-09-03,Colision,22987.76,3448.16,19539.6,19539.6,Pagado,0,8
7093,71503,2023,2023-07-27,2023-07-30,Colision,11860.48,1800,10060.48,10060.48,Pagado,0,7
7094,71509,2023,2024-03-06,2024-03-10,Danos,17817.72,2672.66,15145.06,15145.060000000001,Pagado,0,3
7095,71515,2023,2024-06-28,2024-07-09,Robo Total,319949,47992.35,271956.65,271956.64999999997,Pagado,0,6
7096,71524,2023,2024-03-11,2024-03-24,Robo Parcial,27290.73,4093.61,23197.12,23197.12,Pagado,0,3
7097,71551,2023,2024-06-09,2024-06-21,Colision,12194.91,1829.24,10365.67,0,En proceso,10644.91,6
7098,71553,2023,2023-11-26,2023-11-30,Colision,9045.67,1800,7245.67,7245.67,Pagado,0,11
7099,71626,2023,2024-03-01,2024-03-13,Robo Parcial,3678.45,1800,1878.45,1878.45,Pagado,0,3
7100,71661,2023,2023-11-04,2023-11-11,Colision,4738.95,1800,2938.95,0,Rechazado,0,11
7101,71674,2023,2023-11-24,2023-12-01,Danos,4167.05,1800,2367.05,2367.05,Pagado,0,11
7102,71676,2023,2023-11-27,2023-12-06,Robo Total,176460,26469,149991,149991,Pagado,0,11
7103,71682,2023,2024-09-01,2024-09-01,Danos,18412.44,2761.87,15650.57,15650.57,Pagado,0,9
7104,71690,2023,2023-10-26,2023-10-26,Robo Total,113523,17028.45,96494.55,96494.54999999999,Pagado,0,10
7105,71717,2023,2024-04-03,2024-04-16,Colision,24004.17,3600.62,20403.54,20403.54,Pagado,0,4
7106,71731,2023,2023-05-21,2023-06-03,Colision,26417.89,3962.68,22455.21,22455.21,Pagado,0,5
7107,71753,2023,2024-08-05,2024-08-14,Danos,52711.47,7906.72,44804.75,44804.75,Pagado,0,8
7108,71780,2023,2024-01-07,2024-01-19,Colision,18591.25,2788.69,15802.56,0,En proceso,18184.53,1
7109,71791,2023,2024-02-19,2024-02-29,Colision,32070.4,4810.56,27259.84,0,En proceso,31040.57,2
7110,71797,2023,2024-11-04,2024-11-16,Colision,1580.42,1800,0,0,Pagado,0,11
7111,71800,2023,2024-01-05,2024-01-12,Colision,6390.55,1800,4590.55,4590.549999999999,Pagado,0,1
7112,71808,2023,2023-09-17,2023-09-21,Colision,3751.24,1800,1951.24,1951.2399999999998,Pagado,0,9
7113,71815,2023,2024-03-26,2024-04-06,Colision,40675.95,6101.39,34574.56,34574.56,Pagado,0,3
7114,71823,2023,2023-10-03,2023-10-13,Colision,20460.33,3069.05,17391.28,17391.28,Pagado,0,10
7115,71826,2023,2023-05-13,2023-05-16,Robo Total,63424.51,9513.68,53910.84,53910.84,Pagado,0,5
7116,71828,2023,2024-07-28,2024-07-31,Robo Parcial,34539.95,5180.99,29358.95,0,En proceso,31985.78,7
7117,71833,2023,2023-09-10,2023-09-14,Robo Parcial,28025.08,4203.76,23821.32,23821.32,Pagado,0,9
7118,71846,2023,2023-11-14,2023-11-25,Colision,11406.58,1800,9606.58,9606.58,Pagado,0,11
7119,71865,2023,2024-03-22,2024-03-31,Colision,13460.67,2019.1,11441.57,11441.57,Pagado,0,3
7120,71868,2023,2024-09-29,2024-10-02,Robo Total,231962,34794.3,197167.7,197167.69999999998,Pagado,0,9
7121,71873,2023,2024-08-08,2024-08-17,Colision,6649.58,1800,4849.58,4849.58,Pagado,0,8
7122,71889,2023,2023-03-28,2023-04-05,Colision,26390.06,3958.51,22431.55,22431.55,Pagado,0,3
7123,71896,2023,2024-02-08,2024-02-23,Colision,21307.52,3196.13,18111.39,18111.39,Pagado,0,2
7124,71901,2023,2024-01-30,2024-02-06,Robo Parcial,6338,1800,4538,4538,Pagado,0,1
7125,71908,2023,2023-10-17,2023-10-21,Colision,40450.07,6067.51,34382.56,34382.56,Pagado,0,10
7126,71914,2023,2024-11-30,2024-12-15,Colision,36084.21,5412.63,30671.58,0,Rechazado,0,11
7127,71915,2023,2023-09-12,2023-09-25,Danos,13617.92,2042.69,11575.23,11575.23,Pagado,0,9
7128,71928,2023,2023-12-24,2024-01-03,Colision,12974.4,1946.16,11028.24,11028.24,Pagado,0,12
7129,71942,2023,2024-01-11,2024-01-15,Colision,5751.15,1800,3951.15,3951.1499999999996,Pagado,0,1
7130,71943,2023,2023-12-28,2024-01-01,Colision,15292.12,2293.82,12998.3,12998.3,Pagado,0,12
7131,71956,2023,2023-08-21,2023-09-03,Danos,22364.1,3354.61,19009.48,19009.48,Pagado,0,8
7132,71961,2023,2024-11-18,2024-12-03,Colision,8665.55,1800,6865.55,6865.55,Pagado,0,11
7133,71971,2023,2024-06-02,2024-06-13,Robo Parcial,12730.41,1909.56,10820.84,10820.84,Pagado,0,6
7134,71974,2023,2023-11-23,2023-12-03,Colision,31384.83,4707.72,26677.11,26677.11,Pagado,0,11
7135,72001,2023,2024-03-18,2024-03-27,Robo Parcial,4313.59,1800,2513.59,0,En proceso,2544.96,3
7136,72028,2023,2024-07-04,2024-07-16,Colision,28832.88,4324.93,24507.95,0,En proceso,20883.22,7
7137,72033,2023,2023-12-16,2023-12-27,Colision,33178.02,4976.7,28201.32,28201.32,Pagado,0,12
7138,72038,2023,2024-07-27,2024-08-08,Colision,41806.03,6270.9,35535.12,35535.119999999995,Pagado,0,7
7139,72043,2023,2024-06-14,2024-06-19,Danos,24209.67,3631.45,20578.22,20578.22,Pagado,0,6
7140,72058,2023,2024-09-26,2024-09-28,Colision,7069.82,1800,5269.82,0,En proceso,4738.79,9
7141,72073,2023,2024-04-12,2024-04-25,Colision,22288.85,3343.33,18945.52,18945.52,Pagado,0,4
7142,72078,2023,2023-10-11,2023-10-13,Danos,10472.67,1800,8672.67,8672.67,Pagado,0,10
7143,72090,2023,2024-02-12,2024-02-12,Colision,1479.67,1800,0,0,En proceso,0,2
7144,72095,2023,2024-02-13,2024-02-13,Danos,26991.73,4048.76,22942.97,22942.97,Pagado,0,2
7145,72100,2023,2023-09-19,2023-10-03,Colision,49758.04,7463.71,42294.33,42294.33,Pagado,0,9
7146,72106,2023,2023-09-04,2023-09-04,Colision,37286.23,5592.93,31693.3,0,En proceso,33508.4,9
7147,72118,2023,2024-08-07,2024-08-10,Colision,38982.11,5847.32,33134.79,33134.79,Pagado,0,8
7148,72125,2023,2023-12-17,2023-12-22,Colision,26834.75,4025.21,22809.54,22809.54,Pagado,0,12
7149,72138,2023,2023-09-10,2023-09-14,Colision,18119.61,2717.94,15401.67,0,En proceso,18379.56,9
7150,72140,2023,2023-02-20,2023-02-28,Danos,13970.25,2095.54,11874.71,11874.710000000001,Pagado,0,2
7151,72141,2023,2023-12-24,2023-12-24,Danos,18045.46,2706.82,15338.64,15338.64,Pagado,0,12
7152,72151,2023,2024-04-05,2024-04-05,Danos,3333.21,1800,1533.21,1533.21,Pagado,0,4
7153,72174,2023,2023-07-18,2023-07-30,Colision,58957.16,8843.57,50113.59,0,En proceso,43528.11,7
7154,72185,2023,2024-10-04,2024-10-11,Colision,29278.65,4391.8,24886.85,0,En proceso,26719.09,10
7155,72188,2023,2024-04-09,2024-04-10,Colision,33138.66,4970.8,28167.86,28167.86,Pagado,0,4
7156,72190,2023,2023-11-24,2023-12-04,Colision,21969.1,3295.36,18673.73,0,En proceso,17248.7,11
7157,72216,2023,2023-11-24,2023-12-06,Colision,11960.93,1800,10160.93,10160.93,Pagado,0,11
7158,72251,2023,2024-05-06,2024-05-09,Colision,26039.71,3905.96,22133.75,22133.75,Pagado,0,5
7159,72257,2023,2023-05-09,2023-05-22,Colision,25384.37,3807.66,21576.71,0,En proceso,23715.93,5
7160,72273,2023,2023-04-09,2023-04-18,Colision,25067.23,3760.09,21307.15,21307.15,Pagado,0,4
7161,72277,2023,2023-09-02,2023-09-09,Robo Total,108738,16310.7,92427.3,92427.3,Pagado,0,9
7162,72283,2023,2024-05-18,2024-05-31,Colision,27355.31,4103.3,23252.02,23252.02,Pagado,0,5
7163,72285,2023,2024-02-27,2024-03-08,Danos,6691.63,1800,4891.63,4891.63,Pagado,0,2
7164,72295,2023,2023-07-26,2023-08-05,Robo Total,87435,13115.25,74319.75,0,En proceso,88981.66,7
7165,72321,2023,2024-06-01,2024-06-05,Robo Total,210330,31549.5,178780.5,178780.5,Pagado,0,6
7166,72325,2023,2024-02-22,2024-03-01,Colision,5098.97,1800,3298.97,3298.97,Pagado,0,2
7167,72329,2023,2023-09-02,2023-09-08,Colision,74583.68,11187.55,63396.13,63396.130000000005,Pagado,0,9
7168,72339,2023,2023-12-22,2023-12-28,Colision,19360.81,2904.12,16456.69,16456.69,Pagado,0,12
7169,72350,2023,2023-05-04,2023-05-10,Colision,4933.89,1800,3133.89,0,En proceso,3072.7,5
7170,72355,2023,2024-11-15,2024-11-25,Colision,12343,1851.45,10491.55,0,En proceso,12277.28,11
7171,72364,2023,2024-01-21,2024-02-03,Colision,33500.09,5025.01,28475.07,0,En proceso,33549.18,1
7172,72383,2023,2023-09-19,2023-10-03,Danos,47433.82,7115.07,40318.74,0,En proceso,37265.21,9
7173,72393,2023,2024-02-03,2024-02-18,Colision,13705.83,2055.87,11649.95,11649.95,Pagado,0,2
7174,72399,2023,2024-02-25,2024-03-04,Colision,3262.6,1800,1462.6,0,En proceso,1747.32,2
7175,72421,2023,2023-09-27,2023-10-10,Colision,10975.1,1800,9175.1,9175.1,Pagado,0,9
7176,72426,2023,2024-05-24,2024-06-02,Colision,11430.23,1800,9630.23,9630.23,Pagado,0,5
7177,72433,2023,2023-05-11,2023-05-13,Danos,19808.23,2971.23,16837,16837,Pagado,0,5
7178,72435,2023,2023-12-29,2024-01-11,Danos,6440.6,1800,4640.6,4640.6,Pagado,0,12
7179,72439,2023,2024-02-24,2024-03-02,Danos,542.84,1800,0,0,En proceso,0,2
7180,72440,2023,2024-06-28,2024-07-08,Colision,15267.66,2290.15,12977.51,12977.509999999998,Pagado,0,6
7181,72459,2023,2023-10-16,2023-10-19,Robo Parcial,25797.49,3869.62,21927.87,21927.87,Pagado,0,10
7182,72464,2023,2023-04-14,2023-04-24,Colision,80353.02,12052.95,68300.07,68300.07,Pagado,0,4
7183,72469,2023,2023-05-28,2023-06-01,Robo Parcial,38805.27,5820.79,32984.48,0,Rechazado,0,5
7184,72470,2023,2024-02-19,2024-03-01,Colision,19581.13,2937.17,16643.96,16643.96,Pagado,0,2
7185,72518,2023,2023-10-15,2023-10-16,Colision,6713.29,1800,4913.29,4913.29,Pagado,0,10
7186,72530,2023,2023-11-22,2023-11-30,Colision,16798.79,2519.82,14278.97,14278.97,Pagado,0,11
7187,72540,2023,2024-02-12,2024-02-16,Colision,44807.78,6721.17,38086.61,38086.61,Pagado,0,2
7188,72540,2023,2024-05-12,2024-05-22,Danos,22832.83,3424.92,19407.91,19407.91,Pagado,0,5
7189,72558,2023,2023-07-29,2023-07-30,Robo Total,227415,34112.25,193302.75,193302.75,Pagado,0,7
7190,72560,2023,2024-04-01,2024-04-07,Colision,41478.32,6221.75,35256.57,35256.57,Pagado,0,4
7191,72560,2023,2024-05-10,2024-05-11,Colision,33273.55,4991.03,28282.52,28282.52,Pagado,0,5
7192,72562,2023,2023-12-30,2024-01-03,Colision,33442.05,5016.31,28425.74,28425.739999999998,Pagado,0,12
7193,72576,2023,2023-09-06,2023-09-08,Colision,5017.95,1800,3217.95,3217.95,Pagado,0,9
7194,72579,2023,2023-07-26,2023-07-28,Robo Parcial,4232.23,1800,2432.23,0,En proceso,2876.63,7
7195,72588,2023,2024-07-06,2024-07-19,Colision,5719.55,1800,3919.55,3919.55,Pagado,0,7
7196,72589,2023,2024-04-14,2024-04-24,Colision,45707.1,6856.07,38851.04,38851.04,Pagado,0,4
7197,72590,2023,2024-08-01,2024-08-07,Colision,10646.55,1800,8846.55,8846.55,Pagado,0,8
7198,72616,2023,2023-12-24,2024-01-01,Colision,30106.87,4516.03,25590.84,25590.84,Pagado,0,12
7199,72616,2023,2023-09-25,2023-10-02,Colision,11033.47,1800,9233.47,9233.47,Pagado,0,9
7200,72624,2023,2023-07-17,2023-07-21,Colision,41253.14,6187.97,35065.17,35065.17,Pagado,0,7
7201,72625,2023,2024-04-02,2024-04-12,Robo Parcial,38767.35,5815.1,32952.25,32952.25,Pagado,0,4
7202,72641,2023,2024-03-10,2024-03-22,Colision,20018.94,3002.84,17016.1,17016.1,Pagado,0,3
7203,72657,2023,2023-11-28,2023-12-05,Robo Parcial,3949.06,1800,2149.06,2149.06,Pagado,0,11
7204,72661,2023,2023-03-31,2023-04-13,Colision,14670.96,2200.64,12470.32,12470.32,Pagado,0,3
7205,72664,2023,2024-02-06,2024-02-20,Colision,14319.91,2147.99,12171.92,12171.92,Pagado,0,2
7206,72673,2023,2023-12-01,2023-12-08,Colision,5113.4,1800,3313.4,3313.4,Pagado,0,12
7207,72684,2023,2024-07-31,2024-07-31,Robo Total,191122,28668.3,162453.7,162453.7,Pagado,0,7
7208,72688,2023,2024-06-17,2024-06-21,Colision,75998.29,11399.74,64598.54,64598.53999999999,Pagado,0,6
7209,72693,2023,2024-01-03,2024-01-10,Colision,7184.89,1800,5384.89,5384.89,Pagado,0,1
7210,72702,2023,2023-09-25,2023-10-10,Colision,22735.09,3410.26,19324.83,19324.83,Pagado,0,9
7211,72706,2023,2024-07-26,2024-08-03,Colision,3413.45,1800,1613.45,1613.45,Pagado,0,7
7212,72714,2023,2024-01-20,2024-01-20,Colision,27159.26,4073.89,23085.37,23085.37,Pagado,0,1
7213,72743,2023,2023-09-11,2023-09-19,Colision,10557.78,1800,8757.78,8757.779999999999,Pagado,0,9
7214,72744,2023,2024-01-23,2024-01-28,Robo Total,111923.18,16788.48,95134.71,95134.70999999999,Pagado,0,1
7215,72747,2023,2024-03-23,2024-03-25,Colision,26360.08,3954.01,22406.06,22406.06,Pagado,0,3
7216,72755,2023,2024-01-11,2024-01-12,Danos,8717.19,1800,6917.19,6917.19,Pagado,0,1
7217,72767,2023,2023-07-22,2023-07-28,Colision,8263.26,1800,6463.26,6463.26,Pagado,0,7
7218,72774,2023,2024-08-27,2024-09-01,Colision,9875.59,1800,8075.59,0,En proceso,8076.72,8
7219,72781,2023,2024-07-29,2024-08-06,Robo Parcial,3801.37,1800,2001.37,2001.37,Pagado,0,7
7220,72803,2023,2023-12-27,2024-01-10,Robo Total,180335,27050.25,153284.75,153284.75,Pagado,0,12
7221,72823,2023,2024-09-13,2024-09-18,Robo Parcial,11845.87,1800,10045.87,10045.869999999999,Pagado,0,9
7222,72828,2023,2024-04-06,2024-04-14,Robo Parcial,38261.95,5739.29,32522.66,32522.66,Pagado,0,4
7223,72830,2023,2023-07-02,2023-07-12,Colision,12942.86,1941.43,11001.43,0,En proceso,8968.09,7
7224,72834,2023,2024-07-20,2024-08-01,Danos,40807.04,6121.06,34685.98,0,En proceso,37416.31,7
7225,72835,2023,2023-08-29,2023-09-01,Colision,25472.43,3820.86,21651.56,21651.559999999998,Pagado,0,8
7226,72841,2023,2023-11-12,2023-11-18,Colision,8914.01,1800,7114.01,0,En proceso,6048.48,11
7227,72847,2023,2024-08-14,2024-08-20,Colision,14611.45,2191.72,12419.74,12419.74,Pagado,0,8
7228,72858,2023,2024-01-08,2024-01-20,Colision,14231.65,2134.75,12096.91,12096.91,Pagado,0,1
7229,72879,2023,2024-06-17,2024-06-23,Colision,22229.31,3334.4,18894.92,18894.92,Pagado,0,6
7230,72886,2023,2024-07-19,2024-07-29,Robo Parcial,13453.13,2017.97,11435.16,0,En proceso,11671.45,7
7231,72914,2023,2023-09-08,2023-09-15,Colision,14710.16,2206.52,12503.64,12503.640000000001,Pagado,0,9
7232,72933,2023,2023-06-29,2023-07-14,Colision,8917.74,1800,7117.74,7117.74,Pagado,0,6
7233,72944,2023,2023-11-24,2023-11-28,Colision,23809.46,3571.42,20238.04,20238.04,Pagado,0,11
7234,72976,2023,2024-02-15,2024-02-25,Colision,12203.75,1830.56,10373.18,10373.18,Pagado,0,2
7235,72979,2023,2023-07-03,2023-07-05,Colision,14501.64,2175.25,12326.39,12326.39,Pagado,0,7
7236,72991,2023,2024-04-26,2024-05-08,Colision,22381.45,3357.22,19024.24,19024.239999999998,Pagado,0,4
7237,73008,2023,2023-10-02,2023-10-10,Robo Parcial,9308.94,1800,7508.94,0,En proceso,6701.53,10
7238,73009,2023,2024-02-17,2024-02-19,Danos,13988.15,2098.22,11889.92,11889.92,Pagado,0,2
7239,73010,2023,2023-09-17,2023-09-17,Colision,7618.58,1800,5818.58,5818.58,Pagado,0,9
7240,73028,2023,2024-02-06,2024-02-17,Colision,26955.24,4043.29,22911.96,22911.96,Pagado,0,2
7241,73035,2023,2024-02-03,2024-02-07,Colision,18398.1,2759.71,15638.38,15638.380000000001,Pagado,0,2
7242,73041,2023,2023-12-30,2024-01-05,Danos,28123.32,4218.5,23904.82,23904.82,Pagado,0,12
7243,73042,2023,2023-04-03,2023-04-14,Danos,8983.47,1800,7183.47,7183.47,Pagado,0,4
7244,73043,2023,2024-09-17,2024-09-27,Colision,41207.02,6181.05,35025.97,0,En proceso,35837.18,9
7245,73044,2023,2024-08-06,2024-08-07,Colision,23321.06,3498.16,19822.9,0,En proceso,21266.9,8
7246,73044,2023,2024-01-23,2024-01-28,Danos,15871.83,2380.77,13491.06,13491.060000000001,Pagado,0,1
7247,73106,2023,2024-09-09,2024-09-22,Colision,32538.32,4880.75,27657.57,0,En proceso,32795.32,9
7248,73121,2023,2024-01-24,2024-01-26,Danos,4170.5,1800,2370.5,2370.5,Pagado,0,1
7249,73131,2023,2024-07-25,2024-08-02,Colision,30965.84,4644.88,26320.97,26320.969999999998,Pagado,0,7
7250,73132,2023,2024-02-29,2024-02-29,Colision,20735.46,3110.32,17625.14,17625.14,Pagado,0,2
7251,73135,2023,2024-02-03,2024-02-04,Colision,8322.48,1800,6522.48,6522.48,Pagado,0,2
7252,73148,2023,2023-11-15,2023-11-24,Colision,16091.2,2413.68,13677.52,0,En proceso,15652.09,11
7253,73150,2023,2024-03-22,2024-04-05,Danos,12595.56,1889.33,10706.23,10706.23,Pagado,0,3
7254,73172,2023,2023-12-21,2024-01-05,Colision,18373.61,2756.04,15617.57,15617.57,Pagado,0,12
7255,73179,2023,2023-09-13,2023-09-14,Colision,62897.81,9434.67,53463.14,0,En proceso,55809.06,9
7256,73185,2023,2024-03-13,2024-03-17,Colision,21630.94,3244.64,18386.3,18386.3,Pagado,0,3
7257,73193,2023,2023-08-17,2023-08-20,Colision,9659.65,1800,7859.65,7859.65,Pagado,0,8
7258,73200,2023,2024-04-14,2024-04-17,Colision,13198.08,1979.71,11218.37,0,En proceso,10268.49,4
7259,73202,2023,2023-07-26,2023-08-10,Colision,5240.41,1800,3440.41,3440.41,Pagado,0,7
7260,73203,2023,2023-12-09,2023-12-18,Danos,7972.04,1800,6172.04,6172.04,Pagado,0,12
7261,73214,2023,2023-07-26,2023-08-01,Robo Total,237398,35609.7,201788.3,201788.30000000002,Pagado,0,7
7262,73221,2023,2024-04-13,2024-04-25,Colision,21823.92,3273.59,18550.33,18550.33,Pagado,0,4
7263,73251,2023,2024-01-28,2024-02-10,Danos,2804.94,1800,1004.94,0,En proceso,1044.96,1
7264,73262,2023,2023-11-16,2023-11-20,Colision,21391.27,3208.69,18182.58,0,Rechazado,0,11
7265,73270,2023,2024-08-13,2024-08-25,Danos,5333.28,1800,3533.28,0,En proceso,3297.29,8
7266,73274,2023,2023-06-22,2023-07-02,Danos,23393.14,3508.97,19884.17,19884.17,Pagado,0,6
7267,73293,2023,2024-03-06,2024-03-21,Colision,18992.1,2848.81,16143.28,16143.279999999999,Pagado,0,3
