poliza_id,anio_suscripcion,numero_renovacion,poliza_original_id,poliza_status,edad_conductor,experiencia_anos,score_crediticio,genero,estado,codigo_postal,marca_vehiculo,modelo_vehiculo,tipo_vehiculo,ano_vehiculo,canal_venta,fecha_inicio,fecha_vencimiento,exposicion,suma_asegurada,prima_neta
79592,2023,1,39021,Vigente,27,8,586,M,Nuevo Leon,69811,Toyota,Corolla,Sedan,2015,Directo,2023-04-14,2024-04-14,1,201732,3203.749886125308
79593,2023,1,39022,Vigente,24,6,637,M,Coahuila,27768,Mazda,Mazda3,Sedan,2015,Agente,2023-06-23,2024-06-23,1,164817,3262.2008411479947
79594,2023,1,39023,Vigente,43,25,619,F,Veracruz,93592,Seat,Ibiza,Hatchback,2013,Agente,2023-08-28,2024-08-28,1,88145,1999.2175381469867
79595,2023,1,39025,Vigente,35,17,NA,M,Ciudad de Mexico,02041,Nissan,March,Hatchback,2011,Directo,2023-10-02,2024-10-02,1,79993,2706.4161013371
79596,2023,1,39027,Vigente,48,30,668,M,Jalisco,47029,Toyota,Corolla,Sedan,2013,Agente,2023-06-24,2024-06-24,1,212402,2945.350342085705
79597,2023,1,39028,No Renovada,33,14,737,M,Chihuahua,40457,Nissan,Versa,Sedan,2015,Agente,2023-01-20,2024-01-20,1,141911,2589.7263074450298
79598,2023,1,39029,No Renovada,34,16,667,M,Michoacan,58425,Volkswagen,Vento,Sedan,2009,Directo,2023-10-16,2024-10-16,1,108018,2486.6559598078134
79599,2023,1,39030,Vigente,33,13,NA,M,Coahuila,32224,Toyota,Corolla,Sedan,2009,Banco,2023-12-20,2024-12-20,1,183003,2711.8594752244303
79600,2023,1,39031,Vigente,38,18,732,F,Guanajuato,40819,Honda,Civic,Sedan,2017,Agente,2023-09-23,2024-09-23,1,278802,2718.8331167205715
79601,2023,1,39032,No Renovada,30,10,593,F,Jalisco,44013,Kia,Rio,Sedan,2012,Directo,2023-01-25,2024-01-25,1,100375,2851.847766421057
79602,2023,1,39033,Vigente,31,13,578,M,Veracruz,96649,Volkswagen,Jetta,Sedan,2014,Agente,2023-08-26,2024-08-26,1,201986,2767.61886114909
79603,2023,1,39035,Vigente,30,12,707,F,Jalisco,53015,Toyota,Corolla,Sedan,2015,Directo,2023-05-17,2024-05-17,1,220633,3267.6939114658553
79604,2023,1,39036,Vigente,36,17,598,M,Ciudad de Mexico,04112,Honda,City,Sedan,2010,Agente,2023-10-02,2024-10-02,1,113367,3113.9327253346837
79605,2023,1,39037,Vigente,29,9,650,M,Veracruz,95622,Volkswagen,Polo,Hatchback,2015,Agente,2023-07-24,2024-07-24,1,126130,2305.743972556383
79606,2023,1,39038,Vigente,34,10,601,F,Jalisco,53335,Volkswagen,Vento,Sedan,2013,Agente,2023-02-23,2024-02-23,1,122458,2930.535933462973
79607,2023,1,39039,Vigente,42,24,715,F,Coahuila,27608,Nissan,Sentra,Sedan,2013,Banco,2023-08-21,2024-08-21,1,151935,2381.585226456427
79608,2023,1,39040,Vigente,31,11,731,M,Tamaulipas,87999,Toyota,Yaris,Hatchback,2011,Banco,2023-05-07,2024-05-07,1,143037,2352.0243615989766
79609,2023,1,39042,Vigente,26,8,632,F,Puebla,73688,Mazda,Mazda3,Sedan,2019,Digital,2023-08-24,2024-08-24,1,197443,2754.3043242374492
79610,2023,1,39043,Vigente,19,1,695,F,Michoacan,60269,Chevrolet,Aveo,Sedan,2017,Agente,2023-02-17,2024-02-17,1,98829,3016.8078552870834
79611,2023,1,39044,Vigente,24,6,625,F,Coahuila,32015,Toyota,Corolla,Sedan,2013,Agente,2023-04-02,2024-04-02,1,228839,3492.8149778427487
79612,2023,1,39045,Vigente,47,29,687,F,Nuevo Leon,67016,Nissan,Sentra,Sedan,2012,Directo,2023-07-22,2024-07-22,1,147975,2745.1637816293933
79613,2023,1,39046,Vigente,50,32,733,F,Ciudad de Mexico,06441,Nissan,Versa,Sedan,2009,Agente,2023-06-29,2024-06-29,1,97425,3663.020953278601
79614,2023,1,39047,Vigente,40,22,672,F,Ciudad de Mexico,08011,Kia,Rio,Sedan,2016,Agente,2023-10-08,2024-10-08,1,116660,3126.4903026923635
79615,2023,1,39048,No Renovada,28,10,673,M,Estado de Mexico,53559,Toyota,Corolla,Sedan,2014,Agente,2023-09-23,2024-09-23,1,239799,3938.112740676948
79616,2023,1,39049,Vigente,31,13,754,M,Jalisco,44140,Volkswagen,Jetta,Sedan,2014,Directo,2023-03-16,2024-03-16,1,179384,3127.692918447335
79617,2023,1,39050,No Renovada,27,9,676,F,Baja California,24205,Toyota,Yaris,Hatchback,2017,Agente,2023-03-23,2024-03-23,1,197755,2499.065117810414
79618,2023,1,39051,Vigente,47,25,609,F,Coahuila,30141,Hyundai,Accent,Sedan,2014,Banco,2023-11-21,2024-11-21,1,114976,2280.053636055998
79619,2023,1,39052,Vigente,36,18,569,M,Sonora,90562,Toyota,Yaris,Hatchback,2017,Banco,2023-06-13,2024-06-13,1,144858,2142.708034108761
79620,2023,1,39053,Vigente,36,18,712,M,Coahuila,27647,Honda,Civic,Sedan,2014,Directo,2023-04-23,2024-04-23,1,249943,2642.977190566126
79621,2023,1,39054,Vigente,29,11,624,F,Estado de Mexico,56100,Hyundai,Accent,Sedan,2018,Agente,2023-10-23,2024-10-23,1,114863,3431.6066904644294
79622,2023,1,39056,Vigente,37,19,698,F,Jalisco,46202,Nissan,Versa,Sedan,2014,Directo,2023-03-08,2024-03-08,1,111252,2628.023736536144
79623,2023,1,39057,Vigente,32,14,618,M,Coahuila,25613,Ford,Fiesta,Hatchback,2014,Agente,2023-05-08,2024-05-08,1,100810,2235.205328043343
79624,2023,1,39058,Vigente,40,19,597,M,Tamaulipas,87854,Toyota,Corolla,Sedan,2017,Directo,2023-08-31,2024-08-31,1,222106,2569.447534584433
79625,2023,1,39060,Vigente,49,31,620,F,Coahuila,33583,Volkswagen,Jetta,Sedan,2014,Agente,2023-12-13,2024-12-13,1,201408,2514.4780329801633
79626,2023,1,39061,Vigente,34,13,634,F,Puebla,78577,Mazda,Mazda3,Sedan,2015,Directo,2023-09-26,2024-09-26,1,175087,2688.501689685465
79627,2023,1,39062,Vigente,43,25,550,F,Coahuila,30779,Hyundai,Accent,Sedan,2009,Agente,2023-12-27,2024-12-27,1,74317,2163.79913523096
79628,2023,1,39063,Vigente,30,9,754,M,Nuevo Leon,72464,Kia,Rio,Sedan,2018,Agente,2023-10-15,2024-10-15,1,126492,2944.736688322354
79629,2023,1,39064,No Renovada,48,30,617,F,Tamaulipas,88360,Nissan,Versa,Sedan,2011,Directo,2023-11-02,2024-11-02,1,106587,2256.5772170684336
79630,2023,1,39065,No Renovada,28,10,655,M,Puebla,74353,Nissan,March,Hatchback,2008,Agente,2023-09-29,2024-09-29,1,83779,2186.5438393956147
79631,2023,1,39067,Vigente,53,35,667,F,Nuevo Leon,69446,Chevrolet,Equinox,SUV,2008,Digital,2023-04-05,2024-04-05,1,161730,4013.690491163697
79632,2023,1,39068,Vigente,44,26,576,F,Coahuila,27712,Toyota,Corolla,Sedan,2014,Agente,2023-11-02,2024-11-02,1,157939,2397.8596386192085
79633,2023,1,39069,Vigente,30,11,581,F,Guanajuato,39133,Mazda,Mazda3,Sedan,2015,Agente,2023-11-16,2024-11-16,1,160902,2646.4607507200744
79634,2023,1,39070,Vigente,40,21,NA,M,Coahuila,30699,Kia,Rio,Sedan,2015,Banco,2023-10-23,2024-10-23,1,114517,2278.7742148644998
79635,2023,1,39071,Vigente,33,15,NA,F,Puebla,74060,Nissan,Versa,Sedan,2012,Directo,2023-03-26,2024-03-26,1,130786,2556.1943108326527
79636,2023,1,39073,Vigente,19,1,537,F,Tamaulipas,90111,Volkswagen,Vento,Sedan,2015,Agente,2023-01-13,2024-01-13,1,134592,3151.261047980711
79637,2023,1,39074,Vigente,26,8,470,M,Coahuila,30525,Ford,EcoSport,SUV,2014,Directo,2023-02-01,2024-02-01,1,170443,3208.5056830957037
79638,2023,1,39076,No Renovada,20,2,554,M,Baja California,27475,Nissan,Sentra,Sedan,2018,Banco,2023-02-12,2024-02-12,1,193864,3367.39390003514
79639,2023,1,39077,Vigente,37,16,710,F,Estado de Mexico,55054,Ford,Fiesta,Hatchback,2008,Banco,2023-10-13,2024-10-13,1,60870,2635.4764648839864
79640,2023,1,39078,Vigente,40,22,666,M,Veracruz,91481,Chevrolet,Aveo,Sedan,2018,Agente,2023-01-28,2024-01-28,1,129697,2320.816478786382
79641,2023,1,39079,No Renovada,30,12,610,F,Coahuila,34329,Nissan,Versa,Sedan,2017,Banco,2023-12-22,2024-12-22,1,148168,2608.4831483503776
79642,2023,1,39080,Vigente,34,15,688,M,Sonora,88213,Volkswagen,Vento,Sedan,2017,Agente,2023-01-13,2024-01-13,1,191719,2737.5027972820817
79643,2023,1,39082,Vigente,37,19,569,M,Coahuila,25544,Toyota,Corolla,Sedan,2017,Directo,2023-03-29,2024-03-29,1,183396,2466.379412892212
79644,2023,1,39083,Vigente,36,18,571,F,Guanajuato,43975,Nissan,Sentra,Sedan,2012,Agente,2023-01-09,2024-01-09,1,137106,2341.1579926154463
79645,2023,1,39085,Vigente,45,24,636,F,Coahuila,27059,Honda,Civic,Sedan,2017,Agente,2023-08-16,2024-08-16,1,213053,2545.4400674670887
79646,2023,1,39087,Vigente,44,25,697,F,Estado de Mexico,54484,Honda,City,Sedan,2017,Banco,2023-10-05,2024-10-05,1,152523,3261.195417476467
79647,2023,1,39088,Vigente,41,23,608,M,Sonora,90305,Honda,City,Sedan,2013,Directo,2023-12-29,2024-12-29,1,179265,2455.307495622917
79648,2023,1,39089,Vigente,37,17,571,F,Tamaulipas,94593,Mazda,Mazda3,Sedan,2016,Directo,2023-11-08,2024-11-08,1,134088,2332.8846356768186
79649,2023,1,39090,Vigente,47,29,672,F,Coahuila,34439,Nissan,March,Hatchback,2014,Agente,2023-02-20,2024-02-20,1,137904,2125.4810071129077
79650,2023,1,39091,Vigente,43,21,730,F,Coahuila,26400,Kia,Rio,Sedan,2015,Banco,2023-09-17,2024-09-17,1,107053,2257.886714730096
79651,2023,1,39092,Vigente,54,35,613,F,Chihuahua,32847,Chevrolet,Equinox,SUV,2007,Agente,2023-06-23,2024-06-23,1,104568,3240.0649702670817
79652,2023,1,39094,Vigente,42,24,647,M,Veracruz,95195,Nissan,Versa,Sedan,2010,Agente,2023-07-20,2024-07-20,1,104697,2251.2591884187095
79653,2023,1,39095,Vigente,45,27,589,F,Michoacan,62544,Toyota,Yaris,Hatchback,2017,Directo,2023-04-13,2024-04-13,1,132190,2111.267867594584
79654,2023,1,39096,Vigente,46,28,660,F,Nuevo Leon,69912,Volkswagen,Vento,Sedan,2011,Directo,2023-08-24,2024-08-24,1,105438,2609.13694304249
79655,2023,1,39097,Vigente,40,22,625,F,Coahuila,26112,Honda,City,Sedan,2015,Agente,2023-07-12,2024-07-12,1,135420,2336.53816733846
79656,2023,1,39098,Vigente,42,23,754,M,Puebla,81252,Nissan,Versa,Sedan,2008,Directo,2023-12-03,2024-12-03,1,82013,2186.379494065313
79657,2023,1,39099,Vigente,37,19,633,F,Veracruz,94373,Ford,EcoSport,SUV,2012,Directo,2023-03-10,2024-03-10,1,139643,2816.6551804615174
79658,2023,1,39101,Vigente,29,11,719,M,Sonora,88889,Chevrolet,Equinox,SUV,2014,Agente,2023-08-06,2024-08-06,1,173328,3218.7453501104546
79659,2023,1,39102,Vigente,39,20,661,F,Coahuila,34542,Mazda,Mazda3,Sedan,2018,Banco,2023-11-05,2024-11-05,1,207343,2530.2701701987967
79660,2023,1,39103,No Renovada,50,32,635,F,Estado de Mexico,53748,Volkswagen,Polo,Hatchback,2012,Digital,2023-06-09,2024-06-09,1,92790,3302.785099456702
79661,2023,1,39104,Vigente,30,9,610,F,Coahuila,31582,Kia,Rio,Sedan,2017,Agente,2023-07-28,2024-07-28,1,144568,2597.6996713650033
79662,2023,1,39105,Vigente,46,28,674,M,Coahuila,30714,Volkswagen,Polo,Hatchback,2013,Agente,2023-04-06,2024-04-06,1,111338,2058.8638483805257
79663,2023,1,39106,Vigente,36,16,613,F,Tamaulipas,88775,Toyota,Corolla,Sedan,2012,Agente,2023-03-01,2024-03-01,1,219253,2561.8872792648303
79664,2023,1,39107,Vigente,40,22,567,M,Nuevo Leon,64899,Nissan,Versa,Sedan,2015,Agente,2023-07-24,2024-07-24,1,177261,2836.761454580599
79665,2023,1,39108,Vigente,39,21,718,F,Estado de Mexico,57114,Chevrolet,Aveo,Sedan,2014,Agente,2023-03-28,2024-03-28,1,112987,3112.4810789329163
79666,2023,1,39109,Vigente,19,1,594,M,Michoacan,67521,Chevrolet,Equinox,SUV,2016,Agente,2023-09-24,2024-09-24,1,219751,4150.826523413507
79667,2023,1,39110,Vigente,34,16,635,M,Nuevo Leon,68833,Chevrolet,Equinox,SUV,2011,Directo,2023-02-28,2024-02-28,1,150220,3631.572675771364
79668,2023,1,39112,Vigente,38,20,627,M,Nuevo Leon,65819,Toyota,Corolla,Sedan,2014,Banco,2023-01-14,2024-01-14,1,204914,2922.306405388564
79669,2023,1,39113,No Renovada,36,16,733,M,Estado de Mexico,55501,Ford,Fiesta,Hatchback,2014,Digital,2023-03-29,2024-03-29,1,114199,2827.3099294157546
79670,2023,1,39115,Vigente,31,13,647,F,Coahuila,27943,Nissan,March,Hatchback,2014,Banco,2023-03-12,2024-03-12,1,133760,2326.6965096027716
79671,2023,1,39116,No Renovada,19,1,626,M,Estado de Mexico,52174,Ford,Fiesta,Hatchback,2008,Agente,2023-01-23,2024-01-23,1,51994,3511.5146678478077
79672,2023,1,39117,Vigente,29,10,745,F,Nuevo Leon,72129,Toyota,Corolla,Sedan,2019,Banco,2023-06-28,2024-06-28,1,239281,3330.5078062629273
79673,2023,1,39118,Vigente,46,26,621,F,Coahuila,33500,Mazda,Mazda3,Sedan,2016,Banco,2023-04-12,2024-04-12,1,178906,2454.34451878119
79674,2023,1,39120,Vigente,34,13,NA,F,Jalisco,51609,Nissan,Sentra,Sedan,2015,Banco,2023-09-05,2024-09-05,1,198823,3193.8797123897825
79675,2023,1,39121,Vigente,41,22,710,M,Tamaulipas,95300,Kia,Rio,Sedan,2011,Directo,2023-06-04,2024-06-04,1,79271,2178.374722963766
79676,2023,1,39122,Vigente,43,23,721,M,Chihuahua,40136,Nissan,March,Hatchback,2014,Agente,2023-04-10,2024-04-10,1,98216,2025.3358488840875
79677,2023,1,39123,Vigente,36,16,676,M,Coahuila,34249,Seat,Ibiza,Hatchback,2011,Directo,2023-11-25,2024-11-25,1,92518,2010.6055872346867
79678,2023,1,39124,Vigente,43,25,662,M,Baja California,23590,Nissan,Sentra,Sedan,2014,Agente,2023-12-07,2024-12-07,1,157759,2397.372441125025
79679,2023,1,39125,No Renovada,44,26,650,M,Estado de Mexico,54617,Toyota,Yaris,Hatchback,2010,Banco,2023-05-01,2024-05-01,1,143679,2928.1370308749893
79680,2023,1,39126,Vigente,32,11,654,M,Coahuila,30768,Volkswagen,Jetta,Sedan,2015,Directo,2023-04-20,2024-04-20,1,171915,2679.1222777131547
79681,2023,1,39127,Vigente,19,1,648,M,Nuevo Leon,65898,Nissan,March,Hatchback,2011,Banco,2023-07-02,2024-07-02,1,111908,3220.5888470049417
79682,2023,1,39128,Vigente,40,22,670,F,Chihuahua,33600,Kia,Rio,Sedan,2014,Agente,2023-08-21,2024-08-21,1,89795,2208.884618227915
79683,2023,1,39129,Vigente,31,13,588,M,Coahuila,33006,Chevrolet,Aveo,Sedan,2018,Agente,2023-01-19,2024-01-19,1,131179,2557.3832019261804
79684,2023,1,39131,No Renovada,50,32,603,F,Coahuila,27145,Nissan,Sentra,Sedan,2015,Agente,2023-09-09,2024-09-09,1,189964,2980.740392486259
79685,2023,1,39132,Vigente,50,29,629,M,Jalisco,46918,Toyota,Yaris,Hatchback,2014,Agente,2023-08-09,2024-08-09,1,161951,3035.679094699378
79686,2023,1,39134,Vigente,30,12,625,F,Coahuila,30811,Kia,Rio,Sedan,2011,Directo,2023-02-19,2024-02-19,1,100175,2462.3364577419543
79687,2023,1,39135,Vigente,38,20,695,M,Chihuahua,35155,Toyota,Yaris,Hatchback,2013,Directo,2023-12-12,2024-12-12,1,121980,2085.7237638870915
79688,2023,1,39136,Vigente,54,33,683,F,Coahuila,33013,Nissan,Sentra,Sedan,2015,Banco,2023-10-18,2024-10-18,1,204726,3027.971881300297
79689,2023,1,39138,Vigente,27,9,652,F,Jalisco,50127,Hyundai,Accent,Sedan,2012,Agente,2023-02-19,2024-02-19,1,84448,2793.7674495672886
79690,2023,1,39140,Vigente,43,24,693,M,Coahuila,29387,Toyota,Corolla,Sedan,2012,Digital,2023-04-24,2024-04-24,1,211362,2540.9498648123404
79691,2023,1,39141,Vigente,35,17,670,M,Coahuila,34797,Volkswagen,Jetta,Sedan,2017,Directo,2023-04-22,2024-04-22,1,232231,2596.23951560802
79692,2023,1,39142,Vigente,54,35,651,M,Coahuila,27805,Chevrolet,Equinox,SUV,2018,Digital,2023-07-07,2024-07-07,1,268134,3873.3312438611642
79693,2023,1,39143,Vigente,37,15,716,F,Estado de Mexico,54427,Toyota,Yaris,Hatchback,2011,Directo,2023-05-01,2024-05-01,1,129491,2879.8894227988376
79694,2023,1,39144,Vigente,37,19,529,M,Coahuila,27286,Volkswagen,Polo,Hatchback,2018,Agente,2023-10-05,2024-10-05,1,178318,2224.7319715947633
79695,2023,1,39145,No Renovada,34,16,700,M,Sonora,83100,Nissan,Versa,Sedan,2017,Directo,2023-11-28,2024-11-28,1,171652,2678.344069512787
79696,2023,1,39146,Vigente,41,20,650,F,Tamaulipas,88375,Volkswagen,Jetta,Sedan,2006,Agente,2023-07-20,2024-07-20,1,112149,2272.164618685585
79697,2023,1,39147,Vigente,31,10,605,F,Coahuila,33233,Chevrolet,Equinox,SUV,2013,Agente,2023-02-01,2024-02-01,1,218829,3378.930052225356
79698,2023,1,39148,Vigente,33,15,705,F,Guanajuato,44685,Nissan,March,Hatchback,2017,Banco,2023-11-04,2024-11-04,1,122090,2294.6000783916256
79699,2023,1,39149,Vigente,39,20,579,M,Ciudad de Mexico,04174,Volkswagen,Jetta,Sedan,2012,Directo,2023-05-21,2024-05-21,1,144900,3232.8264194030394
79700,2023,1,39150,No Renovada,31,9,638,M,Guanajuato,45959,Toyota,Yaris,Hatchback,2010,Agente,2023-08-22,2024-08-22,1,143643,2353.6737268675015
79701,2023,1,39151,Vigente,35,14,720,F,Baja California,22924,Mazda,Mazda3,Sedan,2021,Directo,2023-09-20,2024-09-20,1,294131,2759.002455464517
79702,2023,1,39152,Vigente,34,14,754,F,Nuevo Leon,69362,Toyota,Corolla,Sedan,2016,Directo,2023-11-20,2024-11-20,1,234905,3315.7894029433633
79703,2023,1,39153,Vigente,41,23,561,M,Coahuila,33781,Mazda,Mazda3,Sedan,2013,Banco,2023-08-29,2024-08-29,1,126291,2311.428663683367
79704,2023,1,39154,Vigente,50,30,639,F,Michoacan,59820,Volkswagen,Jetta,Sedan,2018,Directo,2023-07-25,2024-07-25,1,290342,3298.8965626571326
79705,2023,1,39155,Vigente,39,17,661,M,Guanajuato,37705,Toyota,Corolla,Sedan,2010,Directo,2023-02-26,2024-02-26,1,185463,2471.913328033574
79706,2023,1,39156,Vigente,30,11,671,M,Coahuila,32069,Nissan,Versa,Sedan,2014,Directo,2023-06-06,2024-06-06,1,120251,2524.190365280318
79707,2023,1,39157,Vigente,19,1,624,M,Estado de Mexico,58144,Honda,Civic,Sedan,2013,Agente,2023-12-20,2024-12-20,1,208722,4681.113072052165
79708,2023,1,39158,Vigente,41,23,675,M,Estado de Mexico,59590,Nissan,Versa,Sedan,2018,Banco,2023-12-31,2024-12-31,1,196943,3424.582973875172
79709,2023,1,39161,Vigente,48,30,655,F,Coahuila,33872,Honda,City,Sedan,2015,Directo,2023-04-13,2024-04-13,1,179381,2455.6186252291454
79710,2023,1,39163,Vigente,39,21,NA,M,Veracruz,95213,Ford,EcoSport,SUV,2016,Agente,2023-07-28,2024-07-28,1,239466,3137.2336811443674
79711,2023,1,39164,Vigente,30,12,NA,F,Baja California,23646,Volkswagen,Vento,Sedan,2014,Agente,2023-07-16,2024-07-16,1,147214,2605.627678699521
79712,2023,1,39165,No Renovada,27,6,670,M,Coahuila,26747,Volkswagen,Jetta,Sedan,2010,Directo,2023-06-29,2024-06-29,1,140834,2586.490693352652
79713,2023,1,39166,No Renovada,34,16,526,M,Tamaulipas,89694,Honda,City,Sedan,2010,Banco,2023-01-21,2024-01-21,1,118595,2519.1344138938
79714,2023,1,39167,Vigente,41,22,746,F,Jalisco,49477,Volkswagen,Polo,Hatchback,2016,Agente,2023-11-27,2024-11-27,1,135439,2453.9914397879743
79715,2023,1,39168,No Renovada,25,7,587,F,Chihuahua,35564,Volkswagen,Jetta,Sedan,2014,Agente,2023-10-28,2024-10-28,1,193191,2741.8263620678686
79716,2023,1,39169,Vigente,36,18,695,M,Guanajuato,37372,Mazda,Mazda3,Sedan,2011,Directo,2023-11-19,2024-11-19,1,97092,2229.7392064712913
79717,2023,1,39170,Vigente,37,19,657,M,Estado de Mexico,58730,Ford,Fiesta,Hatchback,2014,Banco,2023-08-15,2024-08-15,1,89549,2740.786168556451
79718,2023,1,39171,Vigente,52,33,672,F,Coahuila,28154,Volkswagen,Vento,Sedan,2015,Directo,2023-09-16,2024-09-16,1,160008,2884.148006585418
79719,2023,1,39174,Vigente,43,25,718,F,Coahuila,29651,Toyota,Corolla,Sedan,2014,Directo,2023-04-04,2024-04-04,1,233744,2600.2381827553827
79720,2023,1,39175,Vigente,39,19,610,F,Coahuila,25603,Nissan,Versa,Sedan,2012,Directo,2023-11-03,2024-11-03,1,119024,2291.313548403394
79721,2023,1,39176,Vigente,30,12,588,F,Estado de Mexico,59373,Nissan,Versa,Sedan,2016,Agente,2023-12-10,2024-12-10,1,134472,3513.1912551002183
79722,2023,1,39177,No Renovada,34,16,680,M,Coahuila,34523,Volkswagen,Vento,Sedan,2017,Agente,2023-04-18,2024-04-18,1,162931,2652.4901229863867
79723,2023,1,39178,Vigente,46,26,739,F,Coahuila,33870,Chevrolet,Aveo,Sedan,2013,Directo,2023-06-22,2024-06-22,1,90258,2210.214525986526
79724,2023,1,39179,Vigente,32,12,471,M,Coahuila,27228,Nissan,March,Hatchback,2014,Banco,2023-02-09,2024-02-09,1,98930,2229.8910601266484
79725,2023,1,39180,Vigente,40,21,NA,M,Estado de Mexico,58896,Honda,City,Sedan,2008,Digital,2023-11-16,2024-11-16,1,136105,3199.9373664240275
79726,2023,1,39181,Vigente,31,13,625,F,Ciudad de Mexico,03034,Toyota,Yaris,Hatchback,2019,Agente,2023-08-09,2024-08-09,1,219741,3499.5570295982357
79727,2023,1,39182,Vigente,34,16,NA,F,Sonora,87250,Volkswagen,Vento,Sedan,2015,Directo,2023-05-03,2024-05-03,1,160898,2646.4488587412434
79728,2023,1,39183,Vigente,53,35,566,M,Tamaulipas,90356,Toyota,Yaris,Hatchback,2010,Digital,2023-12-29,2024-12-29,1,139321,2554.7968345059953
79729,2023,1,39184,Vigente,19,1,674,F,Coahuila,25798,Toyota,Yaris,Hatchback,2013,Agente,2023-12-12,2024-12-12,1,132891,2852.569640526724
79730,2023,1,39185,Vigente,45,24,706,F,Jalisco,50638,Volkswagen,Polo,Hatchback,2013,Banco,2023-05-01,2024-05-01,1,111174,2383.465864376496
79731,2023,1,39186,Vigente,37,16,692,F,Coahuila,34404,Ford,EcoSport,SUV,2010,Directo,2023-12-22,2024-12-22,1,128676,2780.5545986060397
79732,2023,1,39187,Vigente,31,13,576,F,Coahuila,29477,Toyota,Corolla,Sedan,2009,Directo,2023-09-19,2024-09-19,1,164299,2656.5521257652035
79733,2023,1,39188,Vigente,31,13,637,F,Tamaulipas,90930,Chevrolet,Equinox,SUV,2017,Agente,2023-09-30,2024-09-30,1,216767,3371.715223234216
79734,2023,1,39189,Vigente,29,11,615,M,Coahuila,29749,Volkswagen,Vento,Sedan,2013,Agente,2023-08-23,2024-08-23,1,171366,2677.49771091192
79735,2023,1,39190,No Renovada,31,13,697,M,Baja California,28827,Nissan,Versa,Sedan,2015,Banco,2023-02-09,2024-02-09,1,144931,2598.788018514334
79736,2023,1,39191,Vigente,32,14,706,F,Tamaulipas,92130,Nissan,March,Hatchback,2010,Agente,2023-11-17,2024-11-17,1,105905,2249.5469187512576
79737,2023,1,39192,No Renovada,31,13,650,F,Nuevo Leon,64900,Mazda,Mazda3,Sedan,2011,Agente,2023-02-26,2024-02-26,1,119991,2921.8281511976284
79738,2023,1,39193,Vigente,28,8,622,F,Coahuila,26296,Chevrolet,Aveo,Sedan,2016,Agente,2023-03-23,2024-03-23,1,137705,2577.077889291873
79739,2023,1,39194,No Renovada,32,14,725,F,Coahuila,33456,Chevrolet,Aveo,Sedan,2015,Agente,2023-08-01,2024-08-01,1,101803,2467.403016536532
79740,2023,1,39195,Vigente,36,18,667,F,Coahuila,30659,Toyota,Corolla,Sedan,2009,Agente,2023-01-20,2024-01-20,1,139092,2346.593306907014
79741,2023,1,39196,Vigente,19,1,631,M,Estado de Mexico,52231,Ford,Fiesta,Hatchback,2017,Directo,2023-08-06,2024-08-06,1,111289,3803.2504245846326
79742,2023,1,39197,Vigente,28,10,508,F,Coahuila,31043,Volkswagen,Vento,Sedan,2016,Banco,2023-07-30,2024-07-30,1,191270,2736.1835919749306
79743,2023,1,39199,Vigente,36,18,672,M,Coahuila,30326,Chevrolet,Equinox,SUV,2018,Digital,2023-03-05,2024-03-05,1,302022,3334.3220777825395
79744,2023,1,39200,Vigente,34,16,640,M,Sonora,84598,Mazda,Mazda3,Sedan,2015,Agente,2023-07-23,2024-07-23,1,148390,2609.147410403063
79745,2023,1,39201,Vigente,29,11,754,F,Baja California,24377,Ford,EcoSport,SUV,2017,Agente,2023-12-10,2024-12-10,1,196149,3299.3629758901425
79746,2023,1,39202,Vigente,41,23,NA,F,Veracruz,91600,Volkswagen,Jetta,Sedan,2015,Directo,2023-12-17,2024-12-17,1,158169,2398.4821067941925
79747,2023,1,39204,Vigente,29,10,754,M,Chihuahua,40124,Volkswagen,Jetta,Sedan,2018,Banco,2023-03-01,2024-03-01,1,266774,2955.9830891136603
79748,2023,1,39205,Vigente,19,1,615,F,Veracruz,91478,Chevrolet,Equinox,SUV,2015,Agente,2023-05-15,2024-05-15,1,208012,4100.368633967132
79749,2023,1,39206,Vigente,34,14,663,F,Jalisco,44154,Volkswagen,Jetta,Sedan,2011,Banco,2023-10-20,2024-10-20,1,167129,3085.728608660843
79750,2023,1,39209,Vigente,45,27,581,M,Sonora,84018,Mazda,Mazda3,Sedan,2013,Banco,2023-11-14,2024-11-14,1,135378,2336.4230162940903
79751,2023,1,39211,No Renovada,43,22,553,F,Jalisco,50972,Chevrolet,Equinox,SUV,2018,Banco,2023-07-06,2024-07-06,1,251335,3676.0523314572183
79752,2023,1,39216,Vigente,34,14,654,F,Baja California,25727,Toyota,Yaris,Hatchback,2015,Directo,2023-11-24,2024-11-24,1,130977,2319.067718920566
