siniestro_id,anio_ocurrencia,anio_desarrollo,anio_calendario,numero_pago,monto_pago,monto_acumulado
3587,2022,1,2023,2,474.84,1720.68
3587,2022,2,2024,3,225.79,1936.84
3588,2022,0,2022,1,9643.39,9324.06
3588,2022,1,2023,2,5581.44,14720.68
3588,2022,2,2024,3,1915.43,16572.68
3589,2022,0,2022,1,64379.35,62647.86
3589,2022,1,2023,2,28222.03,90110.86
3589,2022,2,2024,3,9379.12,99237.72
3590,2022,0,2022,1,7498.82,7134.22
3590,2022,1,2023,2,2728.61,9730.15
3590,2022,2,2024,3,1100.57,10777.21
3591,2022,0,2022,1,10278.81,9815.36
3591,2022,1,2023,2,4255.76,13879.23
3591,2022,2,2024,3,1949.52,15740.86
3593,2022,0,2022,1,7007.38,6454.58
3593,2022,1,2023,2,2764.55,9001.04
3593,2022,2,2024,3,809.02,9746.24
3594,2022,0,2022,1,1559.07,1531.44
3594,2022,1,2023,2,667.09,2186.7
3594,2022,2,2024,3,251.44,2433.68
3595,2022,0,2022,1,1417.32,1337.81
3595,2022,1,2023,2,460.05,1772.06
3595,2022,2,2024,3,270.4,2027.29
3596,2022,0,2022,1,10337.38,10154.22
3596,2022,1,2023,2,4492.8,14567.42
3596,2022,2,2024,3,2647.81,17168.31
3598,2022,0,2022,1,2661.54,2415.15
3598,2022,1,2023,2,1165.32,3472.6
3598,2022,2,2024,3,234.44,3685.34
3599,2022,0,2022,1,117237.1,113471.34
3599,2022,1,2023,2,54626.25,166342.95
3599,2022,2,2024,3,22111.83,187744.53
3600,2022,0,2022,1,3567.31,3480.97
3600,2022,1,2023,2,1342.8,4791.27
3600,2022,2,2024,3,701.02,5475.32
3601,2022,0,2022,1,2886.29,2886.29
3601,2022,1,2023,2,1314.89,4201.18
3601,2022,2,2024,3,551.28,4752.46
3602,2022,0,2022,1,16069.13,14906.79
3602,2022,1,2023,2,6840.57,21252.55
3602,2022,2,2024,3,1838.93,22958.46
3603,2022,0,2022,1,7106.3,6302.74
3603,2022,1,2023,2,3154.07,9100.16
3603,2022,2,2024,3,250.65,9322.47
3604,2022,0,2022,1,17154.33,16208.12
3604,2022,1,2023,2,7837.11,23612.94
3604,2022,2,2024,3,2090.2,25587.84
3605,2022,0,2022,1,7745.67,7555.29
3605,2022,1,2023,2,2877.58,10362.14
3605,2022,2,2024,3,1854.35,12170.92
3606,2022,0,2022,1,13087.36,12059.16
3606,2022,1,2023,2,5464.3,17094.17
3606,2022,2,2024,3,1325.38,18315.42
3608,2022,0,2022,1,80891.59,79009.07
3608,2022,1,2023,2,39602.33,117689.77
3608,2022,2,2024,3,17200.57,134490.05
3610,2022,0,2022,1,688.54,652.58
3610,2022,1,2023,2,322.77,958.5
3610,2022,2,2024,3,75.64,1030.19
3611,2022,0,2022,1,377.53,353.85
3611,2022,1,2023,2,156.93,500.93
3611,2022,2,2024,3,30.15,529.19
3612,2022,0,2022,1,11677.97,11123.16
3612,2022,1,2023,2,4319.99,15237.92
3612,2022,2,2024,3,2821.28,17925.16
3613,2022,0,2022,1,3129.66,3017.82
3613,2022,1,2023,2,1596.79,4557.55
3613,2022,2,2024,3,580.29,5117.1
3614,2022,0,2022,1,10180.65,9499.6
3614,2022,1,2023,2,5003.47,14168.35
3614,2022,2,2024,3,676.26,14799.37
3615,2022,0,2022,1,5207.96,5008.87
3615,2022,1,2023,2,1914.28,6849.97
3615,2022,2,2024,3,1141.25,7947.59
3617,2022,0,2022,1,34960.68,32587.41
3617,2022,1,2023,2,19798.89,51042.28
3617,2022,2,2024,3,3086.01,53918.8
3618,2022,0,2022,1,4533.27,4142.61
3618,2022,1,2023,2,1924.5,5901.27
3618,2022,2,2024,3,409.57,6275.55
3619,2022,0,2022,1,6141.53,5924.92
3619,2022,1,2023,2,2620.55,8453.05
3619,2022,2,2024,3,1115.63,9529.34
3620,2022,0,2022,1,358.37,345.83
3620,2022,1,2023,2,177.76,517.36
3620,2022,2,2024,3,33.55,549.74
3622,2022,0,2022,1,6610.76,6258.07
3622,2022,1,2023,2,2466.93,8593.39
3622,2022,2,2024,3,1520.62,10032.89
3623,2022,0,2022,1,2445.1,2445.1
3623,2022,1,2023,2,920.05,3365.16
3623,2022,2,2024,3,779.82,4144.98
3624,2022,0,2022,1,3222.06,3163.19
3624,2022,1,2023,2,1308.55,4447.84
3624,2022,2,2024,3,657.19,5093.01
3625,2022,0,2022,1,19058.63,17921.42
3625,2022,1,2023,2,9457.13,26814.24
3625,2022,2,2024,3,2189.93,28873.5
3626,2022,0,2022,1,77049.98,73013.54
3626,2022,1,2023,2,26587.18,98207.88
3626,2022,2,2024,3,14560.68,112005.77
3627,2022,0,2022,1,9541.94,8907.35
3627,2022,1,2023,2,4768.49,13358.71
3627,2022,2,2024,3,1008.97,14300.58
3628,2022,0,2022,1,2439.87,2291.66
3628,2022,1,2023,2,906.39,3143
3628,2022,2,2024,3,364.63,3485.48
3629,2022,0,2022,1,13867.86,13127.31
3629,2022,1,2023,2,5895.43,18707.92
3629,2022,2,2024,3,1545.17,20170.58
3630,2022,0,2022,1,1391.39,1301.87
3630,2022,1,2023,2,377.68,1655.25
3630,2022,2,2024,3,286.09,1922.93
3631,2022,0,2022,1,23950.32,22823.33
3631,2022,1,2023,2,10655.04,32976.99
3631,2022,2,2024,3,4249.27,37026.31
3632,2022,0,2022,1,19169.19,18745.1
3632,2022,1,2023,2,7607.41,26184.21
3632,2022,2,2024,3,3888.14,29986.33
3633,2022,0,2022,1,6970.51,6856.05
3633,2022,1,2023,2,3597.4,10394.38
3633,2022,2,2024,3,1289.09,11662.3
3634,2022,0,2022,1,33446.32,31316.48
3634,2022,1,2023,2,14224.11,44634.81
3634,2022,2,2024,3,4913.13,49235.08
3635,2022,0,2022,1,8602.46,8238.62
3635,2022,1,2023,2,3708.36,11790.13
3635,2022,2,2024,3,1120.58,12863.32
3637,2022,0,2022,1,4823.44,4470.01
3637,2022,1,2023,2,2095.53,6411.99
3637,2022,2,2024,3,562.36,6933.14
3638,2022,0,2022,1,5773.34,5282.29
3638,2022,1,2023,2,2338.35,7421.75
3638,2022,2,2024,3,395.22,7783.36
3640,2022,0,2022,1,3054.96,2966.23
3640,2022,1,2023,2,1580.72,4501.05
3640,2022,2,2024,3,798.59,5276.44
3641,2022,0,2022,1,33317.77,33012.37
3641,2022,1,2023,2,13034.29,45927.18
3641,2022,2,2024,3,9706.4,55544.61
3642,2022,0,2022,1,32125.59,31085.8
3642,2022,1,2023,2,13501.03,44149.86
3642,2022,2,2024,3,3652.8,47684.43
3643,2022,0,2022,1,6676.88,6640.28
3643,2022,1,2023,2,2899.33,9523.71
3643,2022,2,2024,3,1667.8,11182.37
3644,2022,0,2022,1,19755.72,19226.21
3644,2022,1,2023,2,7632.23,26653.87
3644,2022,2,2024,3,4162.6,30704.91
3645,2022,0,2022,1,9618.42,9195.73
3645,2022,1,2023,2,4056.37,13073.85
3645,2022,2,2024,3,1723.47,14721.58
3649,2022,0,2022,1,10261.3,9492.93
3649,2022,1,2023,2,4422.54,13584.31
3649,2022,2,2024,3,1308.8,14795.1
3650,2022,0,2022,1,6727.44,6302.65
3650,2022,1,2023,2,4235.2,10270.42
3650,2022,2,2024,3,252.22,10506.72
3651,2022,0,2022,1,10310.31,9542.87
3651,2022,1,2023,2,4391.63,13607.61
3651,2022,2,2024,3,891.07,14432.36
3652,2022,0,2022,1,6114.39,5899.14
3652,2022,1,2023,2,1671,7511.32
3652,2022,2,2024,3,1582.37,9037.98
3653,2022,0,2022,1,857.66,803.03
3653,2022,1,2023,2,375.13,1154.27
3653,2022,2,2024,3,71.09,1220.83
3654,2022,0,2022,1,20663.49,20101.3
3654,2022,1,2023,2,8345.96,28220.19
3654,2022,2,2024,3,4086.13,32195.15
3657,2022,0,2022,1,144195.29,139720.72
3657,2022,1,2023,2,66587.1,204241.54
3657,2022,2,2024,3,22291.81,225841.6
3658,2022,0,2022,1,99927.25,95329.74
3658,2022,1,2023,2,40118.45,133602.4
3658,2022,2,2024,3,18456.67,151209.91
3659,2022,0,2022,1,23232.09,22000.34
3659,2022,1,2023,2,10765.57,32195.13
3659,2022,2,2024,3,3241.34,35264.62
3660,2022,0,2022,1,41194.59,40230.51
3660,2022,1,2023,2,21202.88,60937.18
3660,2022,2,2024,3,9466.74,70182.37
3661,2022,0,2022,1,16129.37,15255.06
3661,2022,1,2023,2,5133.33,20110.13
3661,2022,2,2024,3,3547.72,23465.55
3665,2022,0,2022,1,14355.56,14355.56
3665,2022,1,2023,2,7838.91,22194.47
3665,2022,2,2024,3,3599.31,25793.78
3666,2022,0,2022,1,8450.77,8009.03
3666,2022,1,2023,2,3726.25,11540.5
3666,2022,2,2024,3,1484.1,12947.03
3668,2022,0,2022,1,1258.91,1172.17
3668,2022,1,2023,2,553.3,1687.35
3668,2022,2,2024,3,149.31,1826.38
3669,2022,0,2022,1,7358.2,7034.16
3669,2022,1,2023,2,3294.73,10183.79
3669,2022,2,2024,3,1324.47,11449.93
3671,2022,0,2022,1,133797.63,133797.63
3671,2022,1,2023,2,59161.61,192959.24
3671,2022,2,2024,3,23865.9,216825.14
3672,2022,0,2022,1,10968.48,9991.8
3672,2022,1,2023,2,4990.44,14537.88
3672,2022,2,2024,3,781.39,15249.69
3673,2022,0,2022,1,170708.38,164328.54
3673,2022,1,2023,2,83177.9,244397.84
3673,2022,2,2024,3,30120.09,273392.26
3674,2022,0,2022,1,4282.49,4147.98
3674,2022,1,2023,2,1992.75,6078.15
3674,2022,2,2024,3,749.55,6804.15
3676,2022,0,2022,1,3186.31,3122.64
3676,2022,1,2023,2,1248.09,4345.79
3676,2022,2,2024,3,764.05,5094.57
3677,2022,0,2022,1,29596.67,29446.91
3677,2022,1,2023,2,10287.66,39682.51
3677,2022,2,2024,3,7736.61,47379.97
3678,2022,0,2022,1,11765.9,10989.01
3678,2022,1,2023,2,4239.45,14948.53
3678,2022,2,2024,3,1916.76,16738.73
3679,2022,0,2022,1,2115.02,2115.02
3679,2022,1,2023,2,854.43,2969.45
3679,2022,2,2024,3,457.97,3427.42
3680,2022,0,2022,1,18267.66,16921.78
3680,2022,1,2023,2,6315.06,22771.57
3680,2022,2,2024,3,3088.68,25632.68
3681,2022,0,2022,1,12443,11778.44
3681,2022,1,2023,2,5170.24,16672.55
3681,2022,2,2024,3,2247.14,18799.68
3682,2022,0,2022,1,5168.71,5168.71
3682,2022,1,2023,2,2074.74,7243.45
3682,2022,2,2024,3,1723.91,8967.36
3683,2022,0,2022,1,4821.56,4577.25
3683,2022,1,2023,2,1965.61,6443.27
3683,2022,2,2024,3,689.54,7097.87
3684,2022,0,2022,1,10473.45,10147.79
3684,2022,1,2023,2,4489.18,14497.38
3684,2022,2,2024,3,2043.87,16477.7
3685,2022,0,2022,1,8202.68,7824.56
3685,2022,1,2023,2,3173.2,10851.49
3685,2022,2,2024,3,2251.74,12999.42
3687,2022,0,2022,1,15188.24,15037.33
3687,2022,1,2023,2,6092.75,21069.54
3687,2022,2,2024,3,4258.72,25285.95
3688,2022,0,2022,1,3839.86,3674.58
3688,2022,1,2023,2,1674.21,5276.72
3688,2022,2,2024,3,522.09,5776.34
3689,2022,0,2022,1,71306.87,65485.56
3689,2022,1,2023,2,34058.29,96763.41
3689,2022,2,2024,3,4370.39,100777.01
3690,2022,0,2022,1,8760.85,8183.05
3690,2022,1,2023,2,2869.64,10863.43
3690,2022,2,2024,3,1418,12187.91
3691,2022,0,2022,1,8406.89,7899.13
3691,2022,1,2023,2,3695.58,11371.51
3691,2022,2,2024,3,1602.82,12877.52
3692,2022,0,2022,1,8265.34,8250.34
3692,2022,1,2023,2,4061.82,12304.78
3692,2022,2,2024,3,1843.63,14145.07
3693,2022,0,2022,1,1639.04,1528
3693,2022,1,2023,2,680.29,2162.2
3693,2022,2,2024,3,267.09,2411.2
3694,2022,0,2022,1,4043.99,3902.1
3694,2022,1,2023,2,1564.07,5411.28
3694,2022,2,2024,3,978.51,6355.46
3695,2022,0,2022,1,2679.6,2453.07
3695,2022,1,2023,2,1193.41,3545.59
3695,2022,2,2024,3,211.96,3739.64
3697,2022,0,2022,1,2577.66,2470.2
3697,2022,1,2023,2,1293.54,3709.82
3697,2022,2,2024,3,386.36,4080.08
3698,2022,0,2022,1,3035.78,2887.28
3698,2022,1,2023,2,922.67,3764.82
3698,2022,2,2024,3,645.46,4378.7
3699,2022,0,2022,1,379.84,347.63
3699,2022,1,2023,2,194.63,525.76
3699,2022,2,2024,3,23.8,547.54
3700,2022,0,2022,1,1679.65,1545.63
3700,2022,1,2023,2,705.02,2194.4
3700,2022,2,2024,3,195.85,2374.62
3702,2022,0,2022,1,1397.06,1263.77
3702,2022,1,2023,2,683.54,1882.1
3702,2022,2,2024,3,68.26,1943.85
3703,2022,0,2022,1,10017.57,9349.04
3703,2022,1,2023,2,4226.69,13293.66
3703,2022,2,2024,3,998.86,14225.86
3704,2022,0,2022,1,4008.3,3807.77
3704,2022,1,2023,2,1579.93,5308.65
3704,2022,2,2024,3,678.32,5953.04
3705,2022,0,2022,1,13591.87,13358.54
3705,2022,1,2023,2,4563.71,17843.91
3705,2022,2,2024,3,2370.38,20173.6
3707,2022,0,2022,1,5274.55,4803.23
3707,2022,1,2023,2,3045.19,7576.3
3707,2022,2,2024,3,304.98,7854.03
3709,2022,0,2022,1,2355.25,2241.57
3709,2022,1,2023,2,882.7,3081.67
3709,2022,2,2024,3,526.96,3583.19
3710,2022,0,2022,1,2031.87,2031.87
3710,2022,1,2023,2,720.37,2752.24
3710,2022,2,2024,3,565.07,3317.31
3711,2022,0,2022,1,27541.08,27513.23
3711,2022,1,2023,2,12643.94,40144.39
3711,2022,2,2024,3,4928.66,45068.06
3712,2022,0,2022,1,14188.52,13371.55
3712,2022,1,2023,2,6579.24,19571.96
3712,2022,2,2024,3,2278.77,21719.52
3713,2022,0,2022,1,13792.39,13442.11
3713,2022,1,2023,2,6398.04,19677.66
3713,2022,2,2024,3,3443.06,23033.27
3714,2022,0,2022,1,19378.46,18426.69
3714,2022,1,2023,2,9233.11,27206.32
3714,2022,2,2024,3,3078.01,30133.16
3715,2022,0,2022,1,28180.99,27140.61
3715,2022,1,2023,2,12471.05,39151.25
3715,2022,2,2024,3,4113.74,43113.13
3716,2022,0,2022,1,6477.61,6477.61
3716,2022,1,2023,2,2999.04,9476.66
3716,2022,2,2024,3,1392.21,10868.87
3718,2022,0,2022,1,6542.99,5950.93
3718,2022,1,2023,2,2723.22,8427.74
3718,2022,2,2024,3,700.83,9065.15
3719,2022,0,2022,1,6302.17,6184.36
3719,2022,1,2023,2,2936.72,9066.19
3719,2022,2,2024,3,1234.78,10277.88
3720,2022,0,2022,1,26472.06,25094.79
3720,2022,1,2023,2,10605.5,35148.51
3720,2022,2,2024,3,5170.99,40050.47
3723,2022,0,2022,1,10208.28,9572.13
3723,2022,1,2023,2,4677.01,13957.68
3723,2022,2,2024,3,1142.15,15028.66
3724,2022,0,2022,1,11230.31,10011.78
3724,2022,1,2023,2,4754.09,14250.04
3724,2022,2,2024,3,1068.01,15202.16
3725,2022,0,2022,1,25304.12,24012.83
3725,2022,1,2023,2,12358.51,35740.67
3725,2022,2,2024,3,3528.16,39088.78
3726,2022,0,2022,1,15268.96,14313.01
3726,2022,1,2023,2,6810.6,20697.22
3726,2022,2,2024,3,2470.05,23012.63
3727,2022,0,2022,1,13799.49,12785.74
3727,2022,1,2023,2,5275.85,17674
3727,2022,2,2024,3,1729.83,19276.75
3728,2022,0,2022,1,3445.18,3376.96
3728,2022,1,2023,2,1137.71,4492.15
3728,2022,2,2024,3,803.12,5279.37
3729,2022,0,2022,1,10185.73,8991.63
3729,2022,1,2023,2,3535.17,12112.36
3729,2022,2,2024,3,1132.47,13112.07
3731,2022,0,2022,1,3539.44,3383.64
3731,2022,1,2023,2,1129.09,4463.03
3731,2022,2,2024,3,812.47,5239.73
3732,2022,0,2022,1,9614.79,8790.45
3732,2022,1,2023,2,3529.51,12017.35
3732,2022,2,2024,3,1347.88,13249.67
3733,2022,0,2022,1,6405.67,6054.5
3733,2022,1,2023,2,2116.12,8054.62
3733,2022,2,2024,3,1287.33,9271.37
3734,2022,0,2022,1,12539.26,12140.77
3734,2022,1,2023,2,4937.09,16920.96
3734,2022,2,2024,3,2663.4,19499.72
3735,2022,0,2022,1,13877.5,13833.14
3735,2022,1,2023,2,5070.35,18887.28
3735,2022,2,2024,3,3202.59,22079.64
3737,2022,0,2022,1,15493.84,15493.84
3737,2022,1,2023,2,6734.21,22228.05
3737,2022,2,2024,3,3658.47,25886.52
3739,2022,0,2022,1,4639.44,4576.92
3739,2022,1,2023,2,1585.01,6140.56
3739,2022,2,2024,3,1167.09,7291.93
3740,2022,0,2022,1,6168.4,6057.83
3740,2022,1,2023,2,2705.48,8714.81
3740,2022,2,2024,3,1441.07,10130.05
3741,2022,0,2022,1,15986.73,15815.88
3741,2022,1,2023,2,7124.5,22864.24
3741,2022,2,2024,3,3604.3,26430.03
3742,2022,0,2022,1,22476.66,21274.89
3742,2022,1,2023,2,8925.23,29722.92
3742,2022,2,2024,3,4346.5,33837.03
3744,2022,0,2022,1,27444.65,26466.32
3744,2022,1,2023,2,9299.39,35434.21
3744,2022,2,2024,3,7585.53,42749.34
3745,2022,0,2022,1,2351.32,2322.72
3745,2022,1,2023,2,1013.61,3324.01
3745,2022,2,2024,3,575.21,3892.22
3746,2022,0,2022,1,40649.22,38159.7
3746,2022,1,2023,2,21685.62,58517.21
3746,2022,2,2024,3,5337.59,63527.9
3747,2022,0,2022,1,1576.84,1421.57
3747,2022,1,2023,2,759.95,2106.68
3747,2022,2,2024,3,145.93,2238.23
3749,2022,0,2022,1,9705.14,8975.14
3749,2022,1,2023,2,4238.35,12894.69
3749,2022,2,2024,3,1073.41,13887.35
3750,2022,0,2022,1,136565.96,130321.12
3750,2022,1,2023,2,53079.61,180973.52
3750,2022,2,2024,3,28483.62,208154.65
3751,2022,0,2022,1,6058.34,6045.57
3751,2022,1,2023,2,2168.92,8209.91
3751,2022,2,2024,3,1421.95,9628.86
3752,2022,0,2022,1,3260.74,3027.42
3752,2022,1,2023,2,1191.68,4133.83
3752,2022,2,2024,3,461.22,4562.05
3753,2022,0,2022,1,7028.46,6669.52
3753,2022,1,2023,2,2512.22,9053.44
3753,2022,2,2024,3,1415.68,10396.83
3754,2022,0,2022,1,21201.62,20348.02
3754,2022,1,2023,2,8031.03,28055.71
3754,2022,2,2024,3,4577.42,32448.84
3755,2022,0,2022,1,4763.55,4469.36
3755,2022,1,2023,2,2361.42,6684.94
3755,2022,2,2024,3,574.54,7224
3756,2022,0,2022,1,4724.8,4540.39
3756,2022,1,2023,2,2227.93,6681.36
3756,2022,2,2024,3,579.4,7238.15
3757,2022,0,2022,1,9780.61,8590.57
3757,2022,1,2023,2,3614.6,11765.37
3757,2022,2,2024,3,714.16,12392.63
3759,2022,0,2022,1,1482.38,1410.77
3759,2022,1,2023,2,655.73,2034.82
3759,2022,2,2024,3,199.38,2224.57
3761,2022,0,2022,1,20761.08,19457.82
3761,2022,1,2023,2,8473.67,27399.56
3761,2022,2,2024,3,4029.17,31175.8
3762,2022,0,2022,1,9340.54,9008.66
3762,2022,1,2023,2,3332.69,12222.94
3762,2022,2,2024,3,2351.04,14490.44
3763,2022,0,2022,1,8106.23,7656.47
3763,2022,1,2023,2,3068.56,10554.77
3763,2022,2,2024,3,1857.96,12309.64
3764,2022,0,2022,1,18340.93,18313.58
3764,2022,1,2023,2,7904.39,26206.19
3764,2022,2,2024,3,4561.68,30761.07
3765,2022,0,2022,1,2578.61,2496.66
3765,2022,1,2023,2,748.36,3221.24
3765,2022,2,2024,3,541.7,3745.73
3766,2022,0,2022,1,21527.1,19715.88
3766,2022,1,2023,2,10309.79,29158.24
3766,2022,2,2024,3,913.15,29994.56
3767,2022,0,2022,1,34170.01,33756.42
3767,2022,1,2023,2,14302.42,47885.72
3767,2022,2,2024,3,8687.77,56468.34
3768,2022,0,2022,1,3042.61,2840.43
3768,2022,1,2023,2,1029.34,3801.38
3768,2022,2,2024,3,538.11,4303.73
3770,2022,0,2022,1,4468.63,4153.59
3770,2022,1,2023,2,1493.37,5541.67
3770,2022,2,2024,3,696.53,6189.09
3771,2022,0,2022,1,36194.18,34931.29
3771,2022,1,2023,2,14811.05,49225.55
3771,2022,2,2024,3,6254.88,55262.19
3772,2022,0,2022,1,9502.15,9055.64
3772,2022,1,2023,2,3792.57,12669.99
3772,2022,2,2024,3,1812.98,14397.78
3773,2022,0,2022,1,12499.94,12111.5
3773,2022,1,2023,2,6337.37,18251.94
3773,2022,2,2024,3,2581.21,20752.94
3774,2022,0,2022,1,22813.81,21036.69
3774,2022,1,2023,2,9500.45,29797.09
3774,2022,2,2024,3,3558.8,33078.67
3775,2022,0,2022,1,8996.06,8603.98
3775,2022,1,2023,2,4606.43,13009.65
3775,2022,2,2024,3,1244.05,14199.48
3777,2022,0,2022,1,3052.36,2832.58
3777,2022,1,2023,2,1346.61,4082.23
3777,2022,2,2024,3,277.36,4339.62
3778,2022,0,2022,1,10192.9,9606.9
3778,2022,1,2023,2,4480.5,13829.81
3778,2022,2,2024,3,1476.39,15221.32
3779,2022,0,2022,1,80731.68,74520.8
3779,2022,1,2023,2,41950.49,113243.93
3779,2022,2,2024,3,7291.34,119974.33
3780,2022,0,2022,1,14450.94,13582.41
3780,2022,1,2023,2,5487.1,18739.73
3780,2022,2,2024,3,2113.5,20726.2
3781,2022,0,2022,1,6812.29,6773.57
3781,2022,1,2023,2,3386.64,10140.96
3781,2022,2,2024,3,1851.7,11982.13
3783,2022,0,2022,1,14862.59,13840.95
3783,2022,1,2023,2,6609.97,19996.55
3783,2022,2,2024,3,1940.71,21803.86
3784,2022,0,2022,1,24976.57,23102.56
3784,2022,1,2023,2,10548.63,32859.72
3784,2022,2,2024,3,2837.52,35484.34
3786,2022,0,2022,1,20909.43,19899.54
3786,2022,1,2023,2,7189.54,26741.83
3786,2022,2,2024,3,4317.74,30851.03
3787,2022,0,2022,1,9514.4,9047.53
3787,2022,1,2023,2,4229.53,13069.52
3787,2022,2,2024,3,1616.14,14606.36
3788,2022,0,2022,1,9592.96,9063.94
3788,2022,1,2023,2,3922.51,12770.14
3788,2022,2,2024,3,1226,13928.54
3789,2022,0,2022,1,4548.09,4237.03
3789,2022,1,2023,2,1980.58,6082.15
3789,2022,2,2024,3,848.21,6872.35
3791,2022,0,2022,1,10142.9,9737.04
3791,2022,1,2023,2,4528.03,14083.89
3791,2022,2,2024,3,1733.55,15748.07
3793,2022,0,2022,1,2525.41,2362.04
3793,2022,1,2023,2,1052.59,3346.53
3793,2022,2,2024,3,300.17,3627.28
3794,2022,0,2022,1,19496.18,18440.46
3794,2022,1,2023,2,9595.62,27516.47
3794,2022,2,2024,3,2027.93,29434.59
3795,2022,0,2022,1,2642.83,2509.95
3795,2022,1,2023,2,1276.22,3722
3795,2022,2,2024,3,531.15,4226.44
3796,2022,0,2022,1,16290.62,16290.62
3796,2022,1,2023,2,6348.9,22639.52
3796,2022,2,2024,3,4140.62,26780.14
3798,2022,0,2022,1,13513.51,12947.32
3798,2022,1,2023,2,6399.31,19078.52
3798,2022,2,2024,3,1953.79,20950.45
3799,2022,0,2022,1,10921.65,10498.93
3799,2022,1,2023,2,4695.24,15012.45
3799,2022,2,2024,3,2316.66,17239.44
3800,2022,0,2022,1,3413.41,3180.34
3800,2022,1,2023,2,1264.19,4358.21
3800,2022,2,2024,3,626.38,4941.82
3801,2022,0,2022,1,9325.07,8488.85
3801,2022,1,2023,2,3690.43,11848.34
3801,2022,2,2024,3,837.17,12610.43
3802,2022,0,2022,1,15943.1,15333.53
3802,2022,1,2023,2,6014.21,21117.79
3802,2022,2,2024,3,2629.79,23647.03
3803,2022,0,2022,1,4714.91,4547.34
3803,2022,1,2023,2,1878.52,6359.09
3803,2022,2,2024,3,1003.45,7326.88
3804,2022,0,2022,1,12696.25,11771.36
3804,2022,1,2023,2,5742.24,17095.28
3804,2022,2,2024,3,1379.63,18374.41
3805,2022,0,2022,1,13565.49,13037.07
3805,2022,1,2023,2,4461.17,17324.47
3805,2022,2,2024,3,3110.98,20314.27
3806,2022,0,2022,1,5241.61,4897.3
3806,2022,1,2023,2,1935.21,6705.4
3806,2022,2,2024,3,851.44,7500.91
3807,2022,0,2022,1,2287.56,2287.56
3807,2022,1,2023,2,940.33,3227.89
3807,2022,2,2024,3,574.35,3802.24
3809,2022,0,2022,1,5539.86,5042.84
3809,2022,1,2023,2,2193.78,7039.8
3809,2022,2,2024,3,553.57,7543.7
3811,2022,0,2022,1,16963.78,16355.31
3811,2022,1,2023,2,7401.98,23491.78
3811,2022,2,2024,3,3614.9,26977.02
3812,2022,0,2022,1,8854.6,8450.03
3812,2022,1,2023,2,3045.44,11356.33
3812,2022,2,2024,3,1897.56,13167.19
3813,2022,0,2022,1,13429.45,12180.57
3813,2022,1,2023,2,4539.68,16298.08
3813,2022,2,2024,3,1953.39,18069.82
3815,2022,0,2022,1,12897.87,12053.01
3815,2022,1,2023,2,3393.86,15224.56
3815,2022,2,2024,3,2580.4,17635.94
3816,2022,0,2022,1,14959.53,13524.07
3816,2022,1,2023,2,5621.47,18606.12
3816,2022,2,2024,3,1257.72,19743.16
3817,2022,0,2022,1,4896.44,4772.62
3817,2022,1,2023,2,2659.39,7364.77
3817,2022,2,2024,3,860.07,8203.09
3818,2022,0,2022,1,18481.68,17123.15
3818,2022,1,2023,2,7947.34,24486.3
3818,2022,2,2024,3,2523,26823.84
3819,2022,0,2022,1,10077.74,9590.04
3819,2022,1,2023,2,4829.05,14185.39
3819,2022,2,2024,3,907.07,15048.56
3820,2022,0,2022,1,11264.07,10918.52
3820,2022,1,2023,2,4982.54,15748.21
3820,2022,2,2024,3,2293.5,17971.36
3821,2022,0,2022,1,15623.48,14395.21
3821,2022,1,2023,2,7698.96,21488.91
3821,2022,2,2024,3,1103.46,22505.62
3822,2022,0,2022,1,11129.88,10474.62
3822,2022,1,2023,2,5513.53,15663.55
3822,2022,2,2024,3,1356.04,16939.76
3823,2022,0,2022,1,3712.4,3605.23
3823,2022,1,2023,2,970.66,4547.88
3823,2022,2,2024,3,1078.91,5595.65
3824,2022,0,2022,1,108082.72,105243.69
3824,2022,1,2023,2,32035.73,136437.94
3824,2022,2,2024,3,30860.52,166487.84
3825,2022,0,2022,1,2217.02,2160.18
3825,2022,1,2023,2,973.92,3109.13
3825,2022,2,2024,3,438.89,3536.77
3826,2022,0,2022,1,631.08,590.69
3826,2022,1,2023,2,256.43,830.7
3826,2022,2,2024,3,79.89,905.48
3827,2022,0,2022,1,23000.13,21176.72
3827,2022,1,2023,2,10753.49,31077.68
3827,2022,2,2024,3,1913.2,32839.21
3828,2022,0,2022,1,10369.69,9783.39
3828,2022,1,2023,2,4055.9,13609.98
3828,2022,2,2024,3,1974.7,15473.03
3829,2022,0,2022,1,15840.7,15236.56
3829,2022,1,2023,2,7420.06,22373.63
3829,2022,2,2024,3,2916.87,25179.25
3830,2022,0,2022,1,11835.45,11485.72
3830,2022,1,2023,2,6055.87,17362.65
3830,2022,2,2024,3,2696.1,19979.08
3831,2022,0,2022,1,2588.48,2345.45
3831,2022,1,2023,2,832.66,3099.93
3831,2022,2,2024,3,287.76,3360.68
3832,2022,0,2022,1,13845.9,13338.43
3832,2022,1,2023,2,5068.43,18221.1
3832,2022,2,2024,3,2938.41,21051.82
3835,2022,0,2022,1,18188.33,16373.89
3835,2022,1,2023,2,7266.9,22915.85
3835,2022,2,2024,3,746.26,23587.67
3836,2022,0,2022,1,11106.88,10389.9
3836,2022,1,2023,2,4737.52,14821.6
3836,2022,2,2024,3,1618.65,16335.76
3837,2022,0,2022,1,9110.82,8761.05
